"ID","Category","DispelType","Mechanic","Attributes","AttributesEx","AttributesExB","AttributesExC","AttributesExD","AttributesExE","AttributesExF","AttributesExG","ShapeshiftMask","ShapeshiftExclude","Targets","TargetCreatureType","RequiresSpellFocus","FacingCasterFlags","CasterAuraState","TargetAuraState","ExcludeCasterAuraState","ExcludeTargetAuraState","CasterAuraSpell","TargetAuraSpell","ExcludeCasterAuraSpell","ExcludeTargetAuraSpell","CastingTimeIndex","RecoveryTime","CategoryRecoveryTime","InterruptFlags","AuraInterruptFlags","ChannelInterruptFlags","ProcTypeMask","ProcChance","ProcCharges","MaxLevel","BaseLevel","SpellLevel","DurationIndex","PowerType","ManaCost","ManaCostPerLevel","ManaPerSecond","ManaPerSecondPerLevel","RangeIndex","Speed","ModalNextSpell","CumulativeAura","Totem_1","Totem_2","Reagent_1","Reagent_2","Reagent_3","Reagent_4","Reagent_5","Reagent_6","Reagent_7","Reagent_8","ReagentCount_1","ReagentCount_2","ReagentCount_3","ReagentCount_4","ReagentCount_5","ReagentCount_6","ReagentCount_7","ReagentCount_8","EquippedItemClass","EquippedItemSubclass","EquippedItemInvTypes","Effect_1","Effect_2","Effect_3","EffectDieSides_1","EffectDieSides_2","EffectDieSides_3","EffectRealPointsPerLevel_1","EffectRealPointsPerLevel_2","EffectRealPointsPerLevel_3","EffectBasePoints_1","EffectBasePoints_2","EffectBasePoints_3","EffectMechanic_1","EffectMechanic_2","EffectMechanic_3","ImplicitTargetA_1","ImplicitTargetA_2","ImplicitTargetA_3","ImplicitTargetB_1","ImplicitTargetB_2","ImplicitTargetB_3","EffectRadiusIndex_1","EffectRadiusIndex_2","EffectRadiusIndex_3","EffectAura_1","EffectAura_2","EffectAura_3","EffectAuraPeriod_1","EffectAuraPeriod_2","EffectAuraPeriod_3","EffectMultipleValue_1","EffectMultipleValue_2","EffectMultipleValue_3","EffectChainTargets_1","EffectChainTargets_2","EffectChainTargets_3","EffectItemType_1","EffectItemType_2","EffectItemType_3","EffectMiscValue_1","EffectMiscValue_2","EffectMiscValue_3","EffectMiscValueB_1","EffectMiscValueB_2","EffectMiscValueB_3","EffectTriggerSpell_1","EffectTriggerSpell_2","EffectTriggerSpell_3","EffectPointsPerCombo_1","EffectPointsPerCombo_2","EffectPointsPerCombo_3","EffectSpellClassMaskA_1","EffectSpellClassMaskA_2","EffectSpellClassMaskA_3","EffectSpellClassMaskB_1","EffectSpellClassMaskB_2","EffectSpellClassMaskB_3","EffectSpellClassMaskC_1","EffectSpellClassMaskC_2","EffectSpellClassMaskC_3","SpellVisualID_1","SpellVisualID_2","SpellIconID","ActiveIconID","SpellPriority","Name_Lang_enUS","Name_Lang_enGB","Name_Lang_koKR","Name_Lang_frFR","Name_Lang_deDE","Name_Lang_enCN","Name_Lang_zhCN","Name_Lang_enTW","Name_Lang_zhTW","Name_Lang_esES","Name_Lang_esMX","Name_Lang_ruRU","Name_Lang_ptPT","Name_Lang_ptBR","Name_Lang_itIT","Name_Lang_Unk","Name_Lang_Mask","NameSubtext_Lang_enUS","NameSubtext_Lang_enGB","NameSubtext_Lang_koKR","NameSubtext_Lang_frFR","NameSubtext_Lang_deDE","NameSubtext_Lang_enCN","NameSubtext_Lang_zhCN","NameSubtext_Lang_enTW","NameSubtext_Lang_zhTW","NameSubtext_Lang_esES","NameSubtext_Lang_esMX","NameSubtext_Lang_ruRU","NameSubtext_Lang_ptPT","NameSubtext_Lang_ptBR","NameSubtext_Lang_itIT","NameSubtext_Lang_Unk","NameSubtext_Lang_Mask","Description_Lang_enUS","Description_Lang_enGB","Description_Lang_koKR","Description_Lang_frFR","Description_Lang_deDE","Description_Lang_enCN","Description_Lang_zhCN","Description_Lang_enTW","Description_Lang_zhTW","Description_Lang_esES","Description_Lang_esMX","Description_Lang_ruRU","Description_Lang_ptPT","Description_Lang_ptBR","Description_Lang_itIT","Description_Lang_Unk","Description_Lang_Mask","AuraDescription_Lang_enUS","AuraDescription_Lang_enGB","AuraDescription_Lang_koKR","AuraDescription_Lang_frFR","AuraDescription_Lang_deDE","AuraDescription_Lang_enCN","AuraDescription_Lang_zhCN","AuraDescription_Lang_enTW","AuraDescription_Lang_zhTW","AuraDescription_Lang_esES","AuraDescription_Lang_esMX","AuraDescription_Lang_ruRU","AuraDescription_Lang_ptPT","AuraDescription_Lang_ptBR","AuraDescription_Lang_itIT","AuraDescription_Lang_Unk","AuraDescription_Lang_Mask","ManaCostPct","StartRecoveryCategory","StartRecoveryTime","MaxTargetLevel","SpellClassSet","SpellClassMask_1","SpellClassMask_2","SpellClassMask_3","MaxTargets","DefenseType","PreventionType","StanceBarOrder","EffectChainAmplitude_1","EffectChainAmplitude_2","EffectChainAmplitude_3","MinFactionID","MinReputation","RequiredAuraVision","RequiredTotemCategoryID_1","RequiredTotemCategoryID_2","RequiredAreasID","SchoolMask","RuneCostID","SpellMissileID","PowerDisplayID","Field227","Field228","Field229","SpellDescriptionVariableID","SpellDifficultyID"
"8675414","0","0","0","65552","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","20","20","28","1","200","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","2","68","0","501","0","0","0","0","0","4749","0","0","0","26","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42","0","682","0","50","Ringing Slap","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Slap an enemy in the face, inflicting Physical damage and interrupting the spell being cast for $d.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","0","0","0","0","0","2","2","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"8675415","0","0","0","65552","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","20","20","28","3","30","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","2","68","0","501","0","0","0","0","0","4749","0","0","0","26","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42","0","682","0","50","Ringing Slap","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Slap an enemy in the face, inflicting Physical damage and interrupting the spell being cast for $d.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","0","0","0","0","0","2","2","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"8675416","0","0","0","65552","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","20","20","28","6","250","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","2","68","0","501","0","0","0","0","0","4749","0","0","0","26","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42","0","682","0","50","Ringing Slap","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Slap an enemy in the face, inflicting Physical damage and interrupting the spell being cast for $d.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","0","0","0","0","0","2","2","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"8675417","0","0","0","327696","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","20","20","28","3","250","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","58","68","0","1","0","0","0","0","0","249","0","0","0","26","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1023","0","756","0","0","Head Butt","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Pummels an enemy for $s1 damage and interrupts the spell being cast for $d.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","4","8","0","0","0","2","2","0","1","1","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"8675418","0","0","0","327696","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","20","20","28","0","150","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","58","68","0","1","0","0","0","0","0","249","0","0","0","26","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1023","0","756","0","0","Head Butt","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Pummels an enemy for $s1 damage and interrupts the spell being cast for $d.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","4","8","0","0","0","2","2","0","1","1","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"8675419","0","0","0","327696","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","20","20","28","6","300","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","58","68","0","1","0","0","0","0","0","249","0","0","0","26","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1023","0","756","0","0","Head Butt","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Pummels an enemy for $s1 damage and interrupts the spell being cast for $d.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","4","8","0","0","0","2","2","0","1","1","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"8675420","22","1","0","65536","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","15","0","0","0","101","0","1","1","1","8","1","100","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","6","6","1","1","1","0","0","0","-51","-101","-51","11","0","0","6","6","6","0","0","0","0","0","0","33","138","137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","351","0","96","0","0","Cripple","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Increased the time between an enemy's attacks by $s2% and its movement by $s1%, in addition to reducing its Strength by $s3%. Lasts $d.","","","","","","","","","","","","","","","","16712190","Movement speed reduced by $s1%.
Time between attacks increased by $s2%.
Strength reduced by $s3%.","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0"
"8675421","22","1","0","65536","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","15","0","0","0","101","0","1","1","1","8","3","20","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","6","6","1","1","1","0","0","0","-51","-101","-51","11","0","0","6","6","6","0","0","0","0","0","0","33","138","137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","351","0","96","0","0","Cripple","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Increased the time between an enemy's attacks by $s2% and its movement by $s1%, in addition to reducing its Strength by $s3%. Lasts $d.","","","","","","","","","","","","","","","","16712190","Movement speed reduced by $s1%.
Time between attacks increased by $s2%.
Strength reduced by $s3%.","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0"
"8675422","22","1","0","65536","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","15","0","0","0","101","0","1","1","1","8","6","400","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","6","6","1","1","1","0","0","0","-51","-101","-51","11","0","0","6","6","6","0","0","0","0","0","0","33","138","137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","351","0","96","0","0","Cripple","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Increased the time between an enemy's attacks by $s2% and its movement by $s1%, in addition to reducing its Strength by $s3%. Lasts $d.","","","","","","","","","","","","","","","","16712190","Movement speed reduced by $s1%.
Time between attacks increased by $s2%.
Strength reduced by $s3%.","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0"
"8675423","0","1","0","327680","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","60","60","3","1","300","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","195","0","0","0","0","0","1202","0","0","0","0","0","1","0","0","0","0","0","0","0","0","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2737","0","93","0","50","Bone Armor","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712172","Encases the caster in bone armor, absorbing $s1 damage for $d.","","","","","","","","","","","","","","","","16712190","Damage is absorbed by bone armor.","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0"
"8675424","0","1","0","327680","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","60","60","3","3","40","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","195","0","0","0","0","0","1202","0","0","0","0","0","1","0","0","0","0","0","0","0","0","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2737","0","93","0","50","Bone Armor","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712172","Encases the caster in bone armor, absorbing $s1 damage for $d.","","","","","","","","","","","","","","","","16712190","Damage is absorbed by bone armor.","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0"
"8675425","0","1","0","327680","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","60","60","3","6","600","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","195","0","0","0","0","0","1202","0","0","0","0","0","1","0","0","0","0","0","0","0","0","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2737","0","93","0","50","Bone Armor","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712172","Encases the caster in bone armor, absorbing $s1 damage for $d.","","","","","","","","","","","","","","","","16712190","Damage is absorbed by bone armor.","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0"
"8675426","0","1","0","0","4","0","0","0","0","16384","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","15","0","8","0","101","0","0","0","0","28","1","200","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","6","0","49","1","0","0","0","0","295","19","0","0","0","0","6","6","0","0","0","0","0","0","0","3","79","0","1000","0","0","0","0","0","0","0","0","0","0","0","0","127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10782","0","1942","0","0","Power Release","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712172","The powerful magic released Inflicts $s1 Shadow damage every $t1 sec but also increases damage dealt by $s2% for $d.","","","","","","","","","","","","","","","","16712190","Inflicts $s1 Shadow damage every $t1 sec.
Damage dealt increased by $s2%.","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0"
"8675427","0","1","0","0","4","0","0","0","0","16384","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","15","0","8","0","101","0","0","0","0","28","3","35","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","6","0","49","1","0","0","0","0","295","19","0","0","0","0","6","6","0","0","0","0","0","0","0","3","79","0","1000","0","0","0","0","0","0","0","0","0","0","0","0","127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10782","0","1942","0","0","Power Release","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712172","The powerful magic released Inflicts $s1 Shadow damage every $t1 sec but also increases damage dealt by $s2% for $d.","","","","","","","","","","","","","","","","16712190","Inflicts $s1 Shadow damage every $t1 sec.
Damage dealt increased by $s2%.","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0"
"8675428","0","1","0","0","4","0","0","0","0","16384","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","15","0","8","0","101","0","0","0","0","28","6","400","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","6","0","49","1","0","0","0","0","295","19","0","0","0","0","6","6","0","0","0","0","0","0","0","3","79","0","1000","0","0","0","0","0","0","0","0","0","0","0","0","127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10782","0","1942","0","0","Power Release","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712172","The powerful magic released Inflicts $s1 Shadow damage every $t1 sec but also increases damage dealt by $s2% for $d.","","","","","","","","","","","","","","","","16712190","Inflicts $s1 Shadow damage every $t1 sec.
Damage dealt increased by $s2%.","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0"
"8675429","0","0","0","268435472","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","9","0","0","0","101","0","0","25","25","21","1","300","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","56","0","0","1","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-3","0","0","0","0","0","0","0","0","6412","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74","0","61","0","0","Summon Skeleton","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Summons $s1 $lSkeleton:Skeletons; to accompany the caster until dismissed.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"8675430","0","0","0","268435472","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","9","0","0","0","101","0","0","25","25","21","3","35","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","56","0","0","1","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-3","0","0","0","0","0","0","0","0","6412","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74","0","61","0","0","Summon Skeleton","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Summons $s1 $lSkeleton:Skeletons; to accompany the caster until dismissed.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"8675431","0","0","0","268435472","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","9","0","0","0","101","0","0","25","25","21","6","300","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","56","0","0","1","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-3","0","0","0","0","0","0","0","0","6412","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74","0","61","0","0","Summon Skeleton","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Summons $s1 $lSkeleton:Skeletons; to accompany the caster until dismissed.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"8675432","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","18","1","300","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","0","0","0","119","0","0","0","0","0","1","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","126","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8054","0","1812","0","0","Bloodcrystal Surge","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712172","Increases damage done by magical spells and effects by $s1.","","","","","","","","","","","","","","","","16712190","Increases damage done by magical spells and effects by $s1.","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","64","0","0","0","0","0","0","0","0"
"8675433","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","18","3","35","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","0","0","0","119","0","0","0","0","0","1","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","126","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8054","0","1812","0","0","Bloodcrystal Surge","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712172","Increases damage done by magical spells and effects by $s1.","","","","","","","","","","","","","","","","16712190","Increases damage done by magical spells and effects by $s1.","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","64","0","0","0","0","0","0","0","0"
"8675434","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","18","6","400","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","0","0","0","119","0","0","0","0","0","1","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","126","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8054","0","1812","0","0","Bloodcrystal Surge","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712172","Increases damage done by magical spells and effects by $s1.","","","","","","","","","","","","","","","","16712190","Increases damage done by magical spells and effects by $s1.","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","64","0","0","0","0","0","0","0","0"
"8675435","0","1","0","65536","16388","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","15","0","31788","0","101","0","0","20","20","28","1","200","5","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","1.6","0","0","15","0","0","0","0","0","6","0","0","0","0","0","0","0","0","53","0","0","1000","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","177","0","546","0","0","Drain Life","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Drains health from an enemy over $d., transferring it to the caster.","","","","","","","","","","","","","","","","16712190","$o1 health leeched over $d.","","","","","","","","","","","","","","","","16712190","0","133","1500","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","32","0","0","0","0.1","0","0","0","0"
"8675436","0","1","0","65536","16388","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","15","0","31788","0","101","0","0","20","20","28","3","30","5","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","1.6","0","0","15","0","0","0","0","0","6","0","0","0","0","0","0","0","0","53","0","0","1000","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","177","0","546","0","0","Drain Life","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Drains health from an enemy over $d., transferring it to the caster.","","","","","","","","","","","","","","","","16712190","$o1 health leeched over $d.","","","","","","","","","","","","","","","","16712190","0","133","1500","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","32","0","0","0","0.1","0","0","0","0"
"8675437","0","1","0","65536","16388","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","15","0","31788","0","101","0","0","20","20","28","6","350","5","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","1.6","0","0","15","0","0","0","0","0","6","0","0","0","0","0","0","0","0","53","0","0","1000","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","177","0","546","0","0","Drain Life","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Drains health from an enemy over $d., transferring it to the caster.","","","","","","","","","","","","","","","","16712190","$o1 health leeched over $d.","","","","","","","","","","","","","","","","16712190","0","133","1500","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","32","0","0","0","0.1","0","0","0","0"
